ZIP File,Permissions,File System,Network,Rendering,User Interaction
ggabcdjpjodehmpamjdienpdeggljbhi_2.5.3.5.zip,[],"{""localStorage.getItem"": 3, ""localStorage.setItem"": 3}","{""fetch"": 1}","{""document.getElementById"": 16, ""chrome.tabs.create"": 2, ""setInterval"": 2, ""new MutationObserver"": 1, ""document.createElement"": 1}","{""addEventListener"": 3}"
chflnpgoajpbkicbpbkddcfgoibejhmc_2.1.2.zip,"[""storage"", ""activeTab"", ""identity""]","{""new Blob"": 18, ""localStorage.setItem"": 3, ""localStorage.getItem"": 3, ""indexedDB.open"": 2, ""document.cookie"": 2}","{""fetch"": 11, ""new XMLHttpRequest"": 1}","{""setTimeout"": 46, ""document.createElement"": 29, ""document.querySelector"": 5, ""setInterval"": 2, ""document.getElementById"": 1, ""new MutationObserver"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 21}"
mjkeeilfcpbmbppkofefhcilhabggoal_3.1.27.zip,"[""storage""]","{""new Blob"": 19, ""file.size"": 12, ""file.type"": 6, ""file.name"": 5, ""localStorage.setItem"": 1, ""localStorage.getItem"": 1}","{""fetch"": 108, ""new XMLHttpRequest"": 7}","{""setTimeout"": 203, ""document.querySelector"": 115, ""window.open"": 39, ""document.createElement"": 36, ""document.getElementById"": 33, ""setInterval"": 14, ""new MutationObserver"": 2, ""chrome.tabs.create"": 2, ""element.style"": 1}","{""addEventListener"": 144}"
ipblfhcfgceibpobegdodamekfkeohdf_0.1.2.zip,"[""storage"", ""scripting"", ""tabs""]","{""localStorage.setItem"": 9, ""localStorage.getItem"": 7}","{""fetch"": 7}","{""document.createElement"": 171, ""document.querySelector"": 100, ""setTimeout"": 82, ""element.style"": 22, ""setInterval"": 21, ""new MutationObserver"": 14, ""window.open"": 9, ""element.innerHTML"": 7, ""document.getElementById"": 4}","{""addEventListener"": 142}"
ecommhlmofneakglacbcjhapghccjhkh_1.0.6.zip,"[""alarms"", ""notifications"", ""storage"", ""declarativeNetRequest""]",{},"{""fetch"": 51}","{""setTimeout"": 24, ""document.getElementById"": 21, ""element.style"": 16, ""setInterval"": 6, ""document.querySelector"": 4, ""document.createElement"": 3, ""chrome.tabs.create"": 2, ""chrome.notifications.create"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 34, ""chrome.alarms.create"": 2}"
llccdnmbipddnkhmldacpcjjcnljpoij_1.0.3.4.zip,"[""scripting"", ""storage"", ""background""]","{""localStorage.setItem"": 11, ""localStorage.getItem"": 8, ""new Blob"": 5}","{""fetch"": 50, ""new XMLHttpRequest"": 1}","{""document.createElement"": 165, ""setTimeout"": 160, ""document.querySelector"": 85, ""window.open"": 29, ""element.style"": 22, ""setInterval"": 15, ""new MutationObserver"": 12, ""chrome.tabs.create"": 10, ""document.getElementById"": 7, ""element.innerHTML"": 7, ""chrome.windows.create"": 3}","{""addEventListener"": 147}"
nofgjcanfogpanpccfhhjcakiehobgkm_1.0.zip,[],{},"{""fetch"": 2}","{""document.createElement"": 4, ""document.querySelector"": 1}",{}
jfopdipenakiblopindennpeldddhflk_1.0.1.zip,"[""storage""]","{""localStorage.setItem"": 5, ""localStorage.getItem"": 5, ""navigator.clipboard.readText"": 1}","{""fetch"": 4}","{""document.getElementById"": 44, ""document.createElement"": 6, ""document.querySelector"": 4, ""setTimeout"": 3, ""chrome.windows.create"": 1}","{""addEventListener"": 30}"
ihnkjpahngndbdmjealijjlngcaaccdc_1.0.zip,"[""activeTab"", ""contextMenus"", ""storage"", ""alarms""]",{},"{""fetch"": 3}","{""document.getElementById"": 38, ""document.createElement"": 14}","{""addEventListener"": 10, ""chrome.contextMenus.create"": 1, ""chrome.alarms.create"": 1}"
oklbkcebkaenibhpegjkdbnblhdmnoca_1.3.zip,"[""unlimitedStorage"", ""storage"", ""alarms"", ""tabs""]","{""localStorage.getItem"": 36, ""localStorage.setItem"": 30, ""new Blob"": 23, ""indexedDB.open"": 7, ""document.cookie"": 4, ""navigator.clipboard.writeText"": 2}","{""fetch"": 50, ""new XMLHttpRequest"": 5, ""navigator.sendBeacon"": 2}","{""setTimeout"": 206, ""document.createElement"": 119, ""document.querySelector"": 101, ""document.getElementById"": 42, ""window.open"": 18, ""new MutationObserver"": 10, ""setInterval"": 10, ""chrome.tabs.create"": 3}","{""addEventListener"": 214, ""chrome.alarms.create"": 4, ""document.onmousemove"": 4}"
cmdcmljghmolhiphapkhgodlgebfgefb_1.1.zip,"[""tabs"", ""storage"", ""activeTab""]","{""new Blob"": 2}","{""fetch"": 6, ""new XMLHttpRequest"": 1}","{""document.createElement"": 88, ""document.getElementById"": 68, ""document.querySelector"": 64, ""setTimeout"": 33, ""chrome.tabs.create"": 1, ""element.style"": 1, ""setInterval"": 1}","{""addEventListener"": 47}"
bfdkddkbdbfablicjpaonhghkfkeeoib_1.0.zip,"[""storage""]",{},"{""fetch"": 2}","{""document.getElementById"": 35, ""setTimeout"": 6, ""window.open"": 1}","{""addEventListener"": 6}"
dkhbkiljifmipbadljjncimgmdjbadfl_1.6.3.zip,"[""scripting"", ""identity"", ""activeTab"", ""storage"", ""notifications"", ""management""]","{""new Blob"": 3}","{""fetch"": 32, ""new XMLHttpRequest"": 4, ""new WebSocket"": 3}","{""setTimeout"": 32, ""document.createElement"": 22, ""document.querySelector"": 4, ""setInterval"": 2, ""chrome.notifications.create"": 2, ""chrome.windows.create"": 1, ""document.getElementById"": 1}","{""addEventListener"": 21}"
cdaknpfogiemnhdlkjflcbcfldnecjac_1.5.zip,[],{},"{""fetch"": 27}","{""document.createElement"": 22, ""document.querySelector"": 9, ""setTimeout"": 3, ""new MutationObserver"": 2, ""document.getElementById"": 1, ""setInterval"": 1}","{""addEventListener"": 16}"
mpgmpojhkikacbjcdgibnhckgogphelc_1.5.12.zip,"[""activeTab"", ""storage"", ""tabs"", ""scripting"", ""unlimitedStorage"", ""contextMenus"", ""notifications""]","{""sessionStorage.getItem"": 4, ""new Blob"": 3, ""sessionStorage.setItem"": 3, ""document.cookie"": 3, ""window.requestFileSystem"": 1, ""fileEntry.createWriter"": 1}","{""new XMLHttpRequest"": 4, ""fetch"": 4}","{""setTimeout"": 50, ""document.createElement"": 43, ""document.querySelector"": 25, ""element.style"": 17, ""document.getElementById"": 14, ""canvas.getContext"": 8, ""chrome.tabs.create"": 4, ""window.open"": 3, ""chrome.windows.create"": 2, ""chrome.notifications.create"": 1, ""setInterval"": 1}","{""addEventListener"": 20, ""chrome.contextMenus.create"": 5}"
ojmghgoalgjbofmachgmgljnhkmgmebo_1.0.zip,"[""clipboardWrite""]","{""navigator.clipboard.writeText"": 1}",{},"{""document.getElementById"": 3}","{""addEventListener"": 3}"
jommbgifioaollngkmiamggmhjlodeho_1.0.0.zip,"[""storage""]","{""navigator.clipboard.writeText"": 2}","{""fetch"": 36, ""new XMLHttpRequest"": 1}","{""document.getElementById"": 128, ""document.createElement"": 72, ""setTimeout"": 57, ""document.querySelector"": 49, ""window.open"": 11, ""chrome.tabs.create"": 3, ""element.style"": 3, ""setInterval"": 2, ""element.innerHTML"": 2, ""chrome.notifications.create"": 1}","{""addEventListener"": 44, ""document.onmousemove"": 4, ""window.confirm"": 1, ""chrome.permissions.request"": 1, ""chrome.notifications.onClicked.addListener"": 1}"
eeojhlocghahmkjooomhjmpahiadecda_0.17.20.zip,"[""storage"", ""management"", ""notifications"", ""contextMenus"", ""scripting""]","{""new Blob"": 3}","{""fetch"": 4, ""new XMLHttpRequest"": 2}","{""setTimeout"": 51, ""document.createElement"": 16, ""setInterval"": 10, ""window.open"": 7, ""chrome.tabs.create"": 4, ""chrome.notifications.create"": 4, ""document.getElementById"": 2, ""new MutationObserver"": 1, ""chrome.tabs.executeScript"": 1}","{""addEventListener"": 21, ""chrome.contextMenus.create"": 3, ""chrome.tabs.onActivated.addListener"": 1}"
iblablhmfcdmlndolbcjdlkehfffpifi_0.0.9.zip,"[""storage"", ""cookies"", ""activeTab"", ""scripting""]","{""new Blob"": 2, ""document.cookie"": 2, ""file.name"": 1}","{""fetch"": 235, ""new WebSocket"": 2, ""new XMLHttpRequest"": 1}","{""setTimeout"": 39, ""element.style"": 38, ""document.getElementById"": 38, ""document.createElement"": 34, ""document.querySelector"": 18, ""chrome.tabs.create"": 13, ""window.open"": 5, ""setInterval"": 3, ""new MutationObserver"": 3}","{""addEventListener"": 33}"
ejmcjkopnpdnlcbhfndahafcdcjopgdo_3.0.7.zip,"[""activeTab"", ""tabs"", ""notifications""]","{""localStorage.setItem"": 2, ""localStorage.getItem"": 1}","{""fetch"": 63, ""new WebSocket"": 1, ""new XMLHttpRequest"": 1}","{""setTimeout"": 90, ""document.querySelector"": 49, ""document.getElementById"": 40, ""setInterval"": 25, ""document.createElement"": 20, ""element.style"": 11, ""new MutationObserver"": 4, ""window.open"": 2, ""chrome.notifications.create"": 2}","{""addEventListener"": 35}"
madmbegfpbmnngkiappcjgighagdggid_2.51.zip,"[""storage"", ""tabs"", ""offscreen""]","{""document.cookie"": 13, ""localStorage.setItem"": 12, ""localStorage.getItem"": 6, ""sessionStorage.getItem"": 5, ""sessionStorage.setItem"": 2, ""new Blob"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 96, ""navigator.sendBeacon"": 12, ""new XMLHttpRequest"": 1}","{""setTimeout"": 229, ""document.createElement"": 55, ""setInterval"": 26, ""document.querySelector"": 21, ""window.open"": 10, ""chrome.tabs.create"": 6, ""document.getElementById"": 2}","{""addEventListener"": 248, ""window.confirm"": 1, ""chrome.tabs.onActivated.addListener"": 1}"
iomikbobcnnfdmfdhajejfadigjlmoab_2.5.6.zip,"[""storage"", ""identity"", ""identity.email""]","{""new Blob"": 15, ""document.cookie"": 9, ""file.name"": 4, ""localStorage.setItem"": 1}","{""fetch"": 12, ""new XMLHttpRequest"": 5, ""navigator.sendBeacon"": 2, ""chrome.identity.getAuthToken"": 1}","{""setTimeout"": 213, ""document.createElement"": 80, ""document.querySelector"": 21, ""setInterval"": 20, ""document.getElementById"": 12, ""window.open"": 11, ""new MutationObserver"": 5, ""chrome.tabs.create"": 2}","{""addEventListener"": 187, ""window.prompt"": 3}"
cokmophcenlaoacgnanhfjoihjcpkibm_2.53.2.zip,"[""storage"", ""webRequest"", ""notifications""]","{""localStorage.getItem"": 4, ""document.cookie"": 2, ""navigator.clipboard.writeText"": 2}","{""fetch"": 137}","{""document.createElement"": 286, ""document.querySelector"": 210, ""setTimeout"": 50, ""setInterval"": 17, ""element.style"": 12, ""window.open"": 12, ""new MutationObserver"": 10, ""chrome.tabs.create"": 2, ""chrome.notifications.create"": 1}","{""addEventListener"": 426}"
ncfcccliajihipabfkaecfoocgjnjdnn_1.1.zip,"[""tabs"", ""scripting"", ""storage""]",{},{},"{""document.getElementById"": 14, ""document.querySelector"": 3, ""document.createElement"": 2, ""new MutationObserver"": 2, ""setInterval"": 2, ""setTimeout"": 1}","{""addEventListener"": 12}"
chjldljgnodnohkjblggjfacancjdpcm_0.0.2.zip,"[""storage"", ""identity""]","{""indexedDB.open"": 8, ""store.put"": 4, ""document.cookie"": 2}","{""fetch"": 32, ""navigator.sendBeacon"": 4, ""new XMLHttpRequest"": 2, ""chrome.identity.getAuthToken"": 1}","{""setTimeout"": 109, ""document.createElement"": 37, ""setInterval"": 11, ""document.getElementById"": 9, ""window.open"": 4, ""new MutationObserver"": 3}","{""addEventListener"": 126}"
apoloonocnklbcpljknkfokhahialcld_2.0.3.zip,"[""storage"", ""activeTab""]",{},"{""fetch"": 5}","{""setTimeout"": 13, ""document.createElement"": 9, ""document.getElementById"": 5, ""document.querySelector"": 3, ""setInterval"": 3, ""new MutationObserver"": 2}","{""addEventListener"": 27}"
kmmkokdbnankhmkjdmggfplmepjakoce_0.1.0.zip,"[""activeTab"", ""storage""]","{""navigator.clipboard.writeText"": 2}","{""fetch"": 5}","{""document.getElementById"": 34, ""window.open"": 1}","{""addEventListener"": 7}"
plioeekphajaajkahjjogkfgpnnbkpdl_2.2.7.zip,"[""alarms"", ""storage"", ""tabs"", ""contextMenus"", ""notifications""]","{""new Blob"": 9, ""document.querySelector('input[type=\""file\""]')"": 4, ""file.name"": 3, ""file.size"": 3, ""localStorage.setItem"": 2, ""localStorage.getItem"": 2, ""document.cookie"": 2}","{""fetch"": 4, ""new XMLHttpRequest"": 3}","{""setTimeout"": 60, ""document.createElement"": 47, ""document.querySelector"": 36, ""document.getElementById"": 12, ""element.style"": 8, ""setInterval"": 3, ""new MutationObserver"": 1}","{""addEventListener"": 58}"
nnnnjpgkfommcmjpnbkdlmeijggnnofm_0.17.21.zip,"[""storage"", ""management"", ""notifications"", ""contextMenus"", ""scripting""]","{""new Blob"": 3}","{""fetch"": 4, ""new XMLHttpRequest"": 2}","{""setTimeout"": 52, ""document.createElement"": 16, ""setInterval"": 9, ""window.open"": 6, ""chrome.tabs.create"": 4, ""chrome.notifications.create"": 4, ""document.getElementById"": 2, ""new MutationObserver"": 1, ""chrome.tabs.executeScript"": 1}","{""addEventListener"": 21, ""chrome.contextMenus.create"": 3, ""chrome.tabs.onActivated.addListener"": 1}"
ieidddkeimflpkghaodhddcmlclcliaa_2.7.0.zip,"[""tabs"", ""scripting"", ""storage"", ""commands""]","{""document.cookie"": 15, ""indexedDB.open"": 12, ""localStorage.getItem"": 8, ""navigator.clipboard.writeText"": 8, ""new Blob"": 5, ""localStorage.setItem"": 4, ""navigator.clipboard.readText"": 2}","{""fetch"": 328, ""new XMLHttpRequest"": 11, ""navigator.sendBeacon"": 6}","{""setTimeout"": 290, ""document.createElement"": 64, ""window.open"": 35, ""document.querySelector"": 32, ""setInterval"": 11, ""document.getElementById"": 4, ""chrome.tabs.create"": 2}","{""addEventListener"": 266, ""chrome.tabs.onActivated.addListener"": 2}"
galnonhhackeloafnogiijikiilmkjga_0.1.0.zip,"[""storage""]",{},"{""fetch"": 9}","{""document.querySelector"": 9, ""document.getElementById"": 8, ""setTimeout"": 6, ""document.createElement"": 3}","{""addEventListener"": 7}"
ogponebjlidpagebboafnajlcclfajjj_2.0.1.zip,"[""proxy"", ""webRequest"", ""declarativeNetRequestWithHostAccess""]",{},{},{},{}
eljnihppgmkopnpbbcnbobbkjoomdaje_1.0.0.zip,[],{},"{""fetch"": 1}","{""document.createElement"": 2, ""document.querySelector"": 1, ""setInterval"": 1}","{""addEventListener"": 2}"
pednbcnmdpfhlicmfepifnpefdjecncd_1.0.zip,"[""contextMenus"", ""storage"", ""activeTab"", ""scripting""]",{},{},"{""document.getElementById"": 4, ""document.createElement"": 1}","{""addEventListener"": 2, ""chrome.contextMenus.create"": 1}"
kjnbhljmkejnnpacmdnpokgmlmbkaimf_2.0.1.zip,"[""activeTab"", ""scripting"", ""webNavigation"", ""contextMenus"", ""storage""]",{},"{""fetch"": 1}","{""setTimeout"": 31, ""document.createElement"": 7, ""document.getElementById"": 2, ""setInterval"": 1}","{""addEventListener"": 11, ""chrome.contextMenus.create"": 3, ""chrome.tabs.onActivated.addListener"": 1}"
mideompoonhnnkldgdmdjkcaednlgagm_2.2.zip,"[""tabs"", ""storage"", ""cookies""]",{},"{""fetch"": 100, ""new WebSocket"": 1, ""new RTCPeerConnection"": 1, ""new XMLHttpRequest"": 1}","{""setTimeout"": 46, ""document.createElement"": 10, ""document.querySelector"": 7, ""setInterval"": 6, ""document.getElementById"": 2, ""chrome.windows.create"": 1, ""new MutationObserver"": 1}","{""addEventListener"": 31}"
ckdadcchabmpiodnajkkfmcfjbihnjob_1.1.zip,"[""tabs""]",{},{},"{""chrome.tabs.create"": 2}",{}
ojjkoimhlnodfjcbjnkjdoafedlhchhp_2.0.10.zip,"[""storage"", ""tabs"", ""scripting"", ""declarativeNetRequest"", ""sidePanel""]","{""localStorage.setItem"": 9, ""localStorage.getItem"": 8, ""file.name"": 2, ""indexedDB.open"": 1}","{""fetch"": 19, ""new XMLHttpRequest"": 2}","{""document.createElement"": 166, ""setTimeout"": 99, ""document.querySelector"": 98, ""element.style"": 22, ""new MutationObserver"": 13, ""setInterval"": 13, ""window.open"": 12, ""document.getElementById"": 11, ""element.innerHTML"": 7, ""chrome.tabs.create"": 2}","{""addEventListener"": 172}"
hdnlpbjacihehakajmkobbnlenahbnio_2.0.zip,"[""activeTab"", ""scripting"", ""storage"", ""windows"", ""tabs""]","{""localStorage.setItem"": 4, ""localStorage.getItem"": 4, ""document.cookie"": 4}","{""fetch"": 31, ""new XMLHttpRequest"": 2, ""new WebSocket"": 1}","{""setTimeout"": 115, ""document.querySelector"": 55, ""document.createElement"": 44, ""document.getElementById"": 24, ""setInterval"": 20, ""element.style"": 3, ""new MutationObserver"": 2, ""chrome.windows.create"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 92}"
jlcdehhmjnofkofdgelhabdfiaodiljp_2.112.zip,"[""storage""]","{""localStorage.getItem"": 6, ""localStorage.setItem"": 5, ""document.cookie"": 5, ""new Blob"": 3}","{""fetch"": 134, ""navigator.sendBeacon"": 2, ""new XMLHttpRequest"": 1, ""new WebSocket"": 1}","{""document.createElement"": 137, ""setTimeout"": 26, ""document.getElementById"": 23, ""document.querySelector"": 21, ""setInterval"": 12, ""new MutationObserver"": 6, ""chrome.tabs.create"": 4, ""window.open"": 1}","{""addEventListener"": 59}"
ndjkifjkjgdllancacedcjpgfoefphki_1.2.8.zip,"[""activeTab"", ""scripting"", ""storage"", ""sidePanel"", ""tabs"", ""webNavigation"", ""identity""]","{""new Blob"": 10, ""localStorage.getItem"": 6, ""document.cookie"": 4, ""localStorage.setItem"": 2, ""file.name"": 1, ""navigator.clipboard.writeText"": 1}","{""fetch"": 104, ""new XMLHttpRequest"": 5, ""new WebSocket"": 1}","{""setTimeout"": 119, ""document.createElement"": 49, ""setInterval"": 14, ""document.querySelector"": 13, ""document.getElementById"": 8, ""new MutationObserver"": 3, ""window.open"": 1, ""chrome.tabs.create"": 1}","{""addEventListener"": 122, ""window.prompt"": 1}"
kijdknfibikolgihaehcnanbgiohedie_1.6.8.zip,"[""storage"", ""identity"", ""cookies"", ""debugger"", ""alarms"", ""declarativeNetRequest"", ""webRequest""]","{""navigator.clipboard.writeText"": 1}","{""fetch"": 7, ""new WebSocket"": 1}","{""document.querySelector"": 70, ""setTimeout"": 44, ""document.createElement"": 21, ""new MutationObserver"": 11, ""element.style"": 10, ""setInterval"": 8, ""window.open"": 2}","{""addEventListener"": 45}"
fbdneibgehckdfmgkdmmlkmhbhlionei_1.0.1.zip,"[""contextMenus"", ""activeTab"", ""sidePanel""]","{""localStorage.getItem"": 3, ""new Blob"": 1, ""localStorage.setItem"": 1, ""document.cookie"": 1}","{""fetch"": 80, ""new XMLHttpRequest"": 1}","{""setTimeout"": 39, ""document.createElement"": 21, ""element.style"": 9, ""setInterval"": 8, ""document.querySelector"": 7, ""new MutationObserver"": 1}","{""addEventListener"": 67, ""chrome.contextMenus.create"": 1}"
fdmhpfjkhlafmdjngdmeghdibliijiba_1.0.1.zip,"[""tabs"", ""storage"", ""unlimitedStorage"", ""notifications""]","{""new Blob"": 4, ""file.name"": 1, ""document.cookie"": 1}","{""fetch"": 6, ""new XMLHttpRequest"": 3}","{""setTimeout"": 39, ""document.createElement"": 22, ""document.querySelector"": 5, ""chrome.tabs.create"": 3, ""setInterval"": 3, ""chrome.notifications.create"": 1, ""document.getElementById"": 1}","{""addEventListener"": 14, ""chrome.notifications.onClicked.addListener"": 1}"
oliiideaalkijolilhhaibhbjfhbdcnm_2.6.zip,"[""tabs""]","{""localStorage.setItem"": 1, ""localStorage.getItem"": 1, ""navigator.clipboard.writeText"": 1}",{},"{""setTimeout"": 9, ""chrome.tabs.create"": 2, ""document.getElementById"": 2}","{""addEventListener"": 10}"
dhoklfnolnljbmllihnhgdbnankmommh_0.41.11.zip,"[""storage"", ""identity""]","{""new Blob"": 2, ""document.cookie"": 1}","{""fetch"": 43, ""new XMLHttpRequest"": 1}","{""document.createElement"": 46, ""setTimeout"": 39, ""document.querySelector"": 7, ""setInterval"": 6, ""window.open"": 5, ""document.getElementById"": 4, ""new MutationObserver"": 2, ""element.innerHTML"": 1}","{""addEventListener"": 61}"
